id,created_at,sampled_at,name,screen_name,description,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,banner_url,verified
2441601145,2014-04-13 11:41:07+00:00,2022-09-25 02:32:00+00:00,絶賛左きき⭕@🚗D沼📺📖履修済,o_o9emi4naev510,25↑アニメ、ゲーム、漫画、など雑多垢。一度ハマるとその事しか話さなくなります。突発的に酒クズ道場門下生。気軽によろしくお願いします！※FF外の方からの通知は切っており気が付かないため、ご返信はできません。ご了承ください。,94561,777,1133,248715,9,FALSE,https://pbs.twimg.com/profile_banners/2441601145/1520160583,FALSE
1.35E+18,2021-01-10 16:54:32+00:00,2022-09-25 02:32:00+00:00,Recaf'edWhileThinking,FailedThinking,"Californian, but non-native. 
The glass is half full. I just wish I knew what liquid was in it.",525,20,306,5638,0,TRUE,https://pbs.twimg.com/profile_banners/1348311376519852033/1622230159,FALSE
1.57E+18,2022-09-24 15:49:53+00:00,2022-09-25 02:32:00+00:00,queti,litmantiko,es rol no rompan👍🏻,43,13,16,38,0,TRUE,https://pbs.twimg.com/profile_banners/1573701221856280578/1664034940,FALSE
248041808,2011-02-06 03:51:51+00:00,2022-09-25 02:32:00+00:00,☃️Reiseng☃️,ReisengRath,"Notorious retweeter and low quality shitposter, red is good, anime is good. Hypothetical Animeblogger.
Vtubers, Photography, journali-
#BlackLivesMatter He/Him",309165,986,473,383650,43,FALSE,https://pbs.twimg.com/profile_banners/248041808/1541990778,FALSE
38489613,2009-05-07 18:45:23+00:00,2022-09-25 02:32:00+00:00,Tiffany C ☕️,sweetmatcha,"Mommy of 2, Follow my journey discovering mouthwatering food, trendsetting fashions, extraordinary places to travel, and futuristic technology. $sweetmatcha",452829,10837,11417,209402,598,FALSE,https://pbs.twimg.com/profile_banners/38489613/1633387784,FALSE
1.57E+18,2022-09-26 01:38:21+00:00,2022-09-25 02:32:00+00:00,のまねぇ,kireiniikitaiyo,"支援求む
顎関節症、不眠治療、抑鬱、膵炎…",66,22,30,69,0,TRUE,N/A,FALSE
1422843510,2013-05-12 11:05:35+00:00,2022-09-25 02:32:00+00:00,げし,Geshi0x7e9,"眠いので眠い
/*VRC:GESHI*/",68185,374,786,24649,6,FALSE,https://pbs.twimg.com/profile_banners/1422843510/1637536374,FALSE
1.57E+18,2022-09-25 21:29:29+00:00,2022-09-25 02:32:00+00:00,!,f4irygracie,vuelve a decir que feels like es tuya y te vas a bailar con michael jackson,40,43,61,2,0,TRUE,https://pbs.twimg.com/profile_banners/1574149072948236289/1664141847,FALSE
1.21E+18,2019-12-29 23:57:24+00:00,2022-09-25 02:32:00+00:00,memgc,memgc5,"BA degree. Drummer, VFR Pilot, 2 ratings. High tech for 30 years, Gen. Contr. FBI vetted Secret Clear, LLL, CA USA. Love history, travel, math. Harley biker ;)",5568,186,634,2115,0,TRUE,https://pbs.twimg.com/profile_banners/1211435955564900352/1650090809,FALSE
1.42E+18,2021-08-06 19:03:31+00:00,2022-09-25 02:32:00+00:00,carter ☻︎,cartii_444,"AVERAGE JAKE KIM ENJOYER / jjba, LOOKISM, viral hit, manager kim, ptjverse @sh4rt13",3582,227,364,30646,2,TRUE,https://pbs.twimg.com/profile_banners/1423721292524568584/1664150227,FALSE
1.31E+18,2020-09-28 16:07:27+00:00,2022-09-25 02:32:00+00:00,JAY B • Jaebeom • Def. • GOT7 Fan,JBias0106,❤️ for those who MENTION - @jaybnow_hr & @GOT7 Please TAG #JAYB #GOT7 & the 7 in individual tweets - 🌴🐰👑🍑🌙🐍🌼,23631,295,68,70113,2,TRUE,https://pbs.twimg.com/profile_banners/1310612031612035077/1654542468,FALSE
2183675876,2013-11-09 05:48:57+00:00,2022-09-25 02:32:00+00:00,Ikeu 🫶🏼,romskrrt,my golden retriever boy 💗,32215,552,2117,29671,0,FALSE,https://pbs.twimg.com/profile_banners/2183675876/1649236448,FALSE
25067314,2009-03-18 12:58:32+00:00,2022-09-25 02:32:00+00:00,FTChinese,FTChinese,FT中文网是英国《金融时报》集团旗下唯一的中文商业财经网站，旨在为中国商业菁英和决策者们提供每日不可或缺的商业财经新闻、深度分析以及评论。,26371,445394,112,2,2633,FALSE,N/A,FALSE
1.56E+18,2022-08-04 13:01:43+00:00,2022-09-25 02:32:00+00:00,Sweety,sweetylimba,ਇੱਕ ਤੂੰ ਹੀ ਯਾਰ ਮੇਰਾ(MSG) ♥️ ਮੁਝਕੋ ਕਯਾ ਦੁਨੀਆ ਸੇ ਲੇਨਾ 🎊🤲,708,8,24,529,0,TRUE,N/A,FALSE
1.53E+18,2022-05-26 05:08:04+00:00,2022-09-25 02:32:00+00:00,Lynne Briggs,LynneBr10931386,"Best trading community, best gain rate. They provide live alerts"" Really great place for stock and options trading.",12359,3,0,0,0,TRUE,N/A,FALSE
1.36E+18,2021-02-13 10:26:45+00:00,2022-09-25 02:32:00+00:00,"QSA_ Earthspark , Ejen Ali & Turtles 🐢",QaisyaQ,,29352,103,651,67597,0,TRUE,https://pbs.twimg.com/profile_banners/1360535823670673408/1630769917,FALSE
1.48E+18,2022-01-11 09:42:33+00:00,2022-09-25 02:32:00+00:00,keepout,keepout34007062,ゲームはpubg、パズドラ、FGO等々色々やってます。際どいやつからアウトな絵！性癖刺さるものにどんどんリツ！,4146,64,238,11173,5,TRUE,https://pbs.twimg.com/profile_banners/1480837469650432003/1654637570,FALSE
1.30E+18,2020-08-27 15:30:37+00:00,2022-09-25 02:32:00+00:00,Bem vindo(a) ao Caos e a Descórdia♈,CachosdeCarol1,,332,116,205,306,0,TRUE,N/A,FALSE
1.51E+18,2022-04-14 13:23:02+00:00,2022-09-25 02:32:00+00:00,Wu,KillahBee93,love free speech!,646,84,307,6319,0,TRUE,https://pbs.twimg.com/profile_banners/1514594983612923904/1659546914,FALSE
1.46E+18,2021-11-06 17:52:39+00:00,2022-09-25 02:32:00+00:00,New Orleans Saints Fan Page ⚜️,whodatoday22,Follow for top Saints content ⚜️ No affiliation with Saints or NFL,148,14,74,2118,0,TRUE,https://pbs.twimg.com/profile_banners/1457043206214848512/1647409478,FALSE
1.10E+18,2019-02-13 10:45:54+00:00,2022-09-25 02:32:00+00:00,Gee🌥 free tag,purpletaromilky,"mostly talk abt baekhyun, superm, nct's! and seventeen|| #cutetesty #jihantesti #famiyeon|| i use 2 devices because my phone battery got a problem",177641,1310,5001,149234,11,TRUE,https://pbs.twimg.com/profile_banners/1095635165840199680/1649577383,FALSE
8.96E+17,2017-08-11 00:01:35+00:00,2022-09-25 02:32:00+00:00,💋T0Ri💋,1nd1an3ar3ie,🇮🇳•••••🛬•••••🇺🇸 Ig:Torid09,102,82,103,323,0,TRUE,https://pbs.twimg.com/profile_banners/895797307349901312/1502410860,FALSE
1.46E+18,2021-11-10 09:46:36+00:00,2022-09-25 02:32:00+00:00,Nervos 字节元宇宙↾⇃,CKBMeta,欢迎来到字节元宇宙，成为元住民~ Discord: https://t.co/DvQSX0MM9p Telegram: https://t.co/ZUh81lNqTg Nervos 入门手册：https://t.co/iWdiJmIK9w,861,3698,273,721,25,TRUE,https://pbs.twimg.com/profile_banners/1458369935437025282/1639108634,FALSE
363511735,2011-08-28 06:09:36+00:00,2022-09-25 02:32:00+00:00,kory,kory_cantrell,"Husband, Father, Son, Cowboys, Noles, Preds, Unapologetically American",4238,136,313,319,0,TRUE,https://pbs.twimg.com/profile_banners/363511735/1588333163,FALSE
261068592,2011-03-05 04:58:11+00:00,2022-09-25 02:32:00+00:00,Chen wei han,ading1023,しがないオタク。台湾人。,113869,77,272,38,1,TRUE,https://pbs.twimg.com/profile_banners/261068592/1422892075,FALSE
1.16E+18,2019-08-12 10:05:35+00:00,2022-09-25 02:32:00+00:00,🍑𝘫𝘢𝘦𝘱𝘦𝘢𝘤𝘩 ⁷⁷,jaepeach32,,11788,7,206,1198,0,TRUE,https://pbs.twimg.com/profile_banners/1160854838759940097/1611760873,FALSE
1.35E+18,2021-01-29 03:18:57+00:00,2022-09-25 02:32:00+00:00,이낼,69xxx21,‧͙⁺˚*･༓☾이번엔 ...정말 곧...뵈었으면....☽༓･*˚⁺‧͙,201,61,67,180,0,TRUE,https://pbs.twimg.com/profile_banners/1354992350611660856/1661341129,FALSE
1.46E+18,2021-11-13 18:34:02+00:00,2022-09-25 02:32:00+00:00,Anshul,anshul23gupta,,1197,57,1258,2208,0,TRUE,N/A,FALSE
1.40E+18,2021-05-20 22:26:51+00:00,2022-09-25 02:32:00+00:00,sick!Kaeya,Glacial_Frost,• Pfp: @bobaparfait • priv : @cryo_menace • 🧸 is plush Kaeya • mw: @ceroscael1_,57037,763,668,7159,76,TRUE,https://pbs.twimg.com/profile_banners/1395505777406849027/1663698697,FALSE
1.52E+18,2022-04-22 11:35:12+00:00,2022-09-25 02:32:00+00:00,yifan ☆,mayoihomo,can you kiss me one last time before i pass away @fpgentaro,4159,79,75,89,3,TRUE,https://pbs.twimg.com/profile_banners/1517467022119948289/1664111481,FALSE
7.84E+17,2016-10-05 14:10:39+00:00,2022-09-25 02:32:00+00:00,veronica vota 1331 em Goiás!,veronicacansada,"uma pessoa normalmente legal (´・ω・`) designer de experiência do usuário, faço arte e falo bobeira • Ela/dela",37783,1112,2558,40541,9,FALSE,https://pbs.twimg.com/profile_banners/783670740784705536/1605790631,FALSE
1.57E+18,2022-09-26 01:15:13+00:00,2022-09-25 02:32:00+00:00,Joe Michalcewiz,joejoe_wiz,,2,2,25,21,0,TRUE,N/A,FALSE
1.52E+18,2022-05-11 01:04:54+00:00,2022-09-25 02:32:00+00:00,Jullyetrans| VEJA O FIXADO🔥!!,Jullyetrans_2,18 anos|💜| Verificada por: @linafromheaven & @sejaprivacy | TRANS SEXY E UAU |🔞| Packs - Personalizados - Chamadas - Sexting|💟|,2332,2339,1671,2380,10,TRUE,https://pbs.twimg.com/profile_banners/1524193758052507648/1663280610,FALSE
4868228297,2016-02-01 05:15:10+00:00,2022-09-25 02:32:00+00:00,Cuervo Jamás Sonríe,xesquizfrenicax,"Subo vídeos porque no tengo vida social🌺
ana&mía",6606,441,1053,51394,0,TRUE,https://pbs.twimg.com/profile_banners/4868228297/1637282423,FALSE
1.17E+18,2019-09-05 20:31:54+00:00,2022-09-25 02:32:00+00:00,Rahul,Rahul47205902,simple,3375,176,627,486,0,TRUE,N/A,FALSE
1.53E+18,2022-05-31 23:34:27+00:00,2022-09-25 02:32:00+00:00,𝑩𝑨𝑩𝒀 𝑫𝑶𝑳𝑳 👸🏼,BabyDoll_OF__,• 𝑶𝒏𝒍𝒚 𝑭𝒂𝒏𝒔 𝑴𝒐𝒅𝒆𝒍 • 𝐓𝐎𝐏 2% 𝐎𝐅 𝐀𝐋𝐋 𝐂𝐑𝐄𝐀𝐓𝐎𝐑𝐒 • 𝟏𝟖 𝒀𝒆𝒂𝒓𝒔 • @BABYDOLLBARBIE_,5655,10000,18,103,18,TRUE,https://pbs.twimg.com/profile_banners/1531781131674206209/1655840323,FALSE
467937704,2012-01-19 00:41:40+00:00,2022-09-25 02:32:00+00:00,"Now, Why Would You Do That?",cmonchristie,NYC 💜 https://t.co/YdxqNFTy4C cash app: $christieher18,13380,789,394,75308,1,FALSE,https://pbs.twimg.com/profile_banners/467937704/1603677538,FALSE
1.54E+18,2022-07-02 10:57:55+00:00,2022-09-25 02:32:00+00:00,Mohamd but,mohamd259687,👉Never give up 👈,24,0,20,8,0,TRUE,N/A,FALSE
1364247439,2013-04-19 11:53:32+00:00,2022-09-25 02:32:00+00:00,マサヒロbot,massaaaaaahiro,おぉん,78955,80,105,0,0,TRUE,https://pbs.twimg.com/profile_banners/1364247439/1366380881,FALSE
1152267794,2013-02-05 22:44:07+00:00,2022-09-25 02:32:00+00:00,يارا يوسف المصرى,yosefesam55,,1398,171,625,14,0,FALSE,https://pbs.twimg.com/profile_banners/1152267794/1360193593,FALSE
1.34E+18,2021-01-01 08:45:13+00:00,2022-09-25 02:32:00+00:00,hii.tn,Tonnam49378079,,25671,28,1950,156635,0,TRUE,N/A,FALSE
503144339,2012-02-25 15:18:49+00:00,2022-09-25 02:32:00+00:00,Dee🖤,AliAnaRose13,"Editor, Writing Coach, Bibliophile,History Lover, SWer Ally and Cat Mom. Obviously a masochist. She/her. Hire me 💁🏽‍♀️",8981,418,1325,41205,3,FALSE,https://pbs.twimg.com/profile_banners/503144339/1558460602,FALSE
1.34E+18,2020-12-20 18:26:55+00:00,2022-09-25 02:32:00+00:00,÷ เจไหน🐿🌈 -HTL-,borntobeabtch,-R- 210312 | Rosie's loyal friend 💜 #ROSÉ,50871,287,509,19781,0,TRUE,https://pbs.twimg.com/profile_banners/1340725242163941376/1660920868,FALSE
498098040,2012-02-20 17:51:55+00:00,2022-09-25 02:32:00+00:00,Lamzzzy 🧘🏻‍♀️🔫,Lamiabakry_,"Not ur regular girl, I’m combo extra large | AUCian | MBA in Strategic Entrepreneurship | PhD candidate 🫢 مخبيش عليك ماشيه بالستر والفولتارين ف متصدعوناش",1277,295,161,2087,2,FALSE,https://pbs.twimg.com/profile_banners/498098040/1644792054,FALSE
8.46E+17,2017-03-26 14:49:08+00:00,2022-09-25 02:32:00+00:00,タナカッツ,KAT03205230,まったく、車は最高だぜ!!,205,16,39,377,0,TRUE,https://pbs.twimg.com/profile_banners/846011137296494595/1535985342,FALSE
1.35E+18,2021-01-20 22:14:10+00:00,2022-09-25 02:32:00+00:00,emo era,b0bub0,"he/they
•
my legs dont work but my dick sure does
•
phantom of the opera fan supreme",3375,31,68,7798,1,TRUE,https://pbs.twimg.com/profile_banners/1352016564778721281/1663788508,FALSE
8.68E+17,2017-05-24 22:38:55+00:00,2022-09-25 02:32:00+00:00,Maikeru Kurosaki,Michael654777,"#AnimeBleach I will watch the shit out of it, #PS4 Psnonly (NSFW), fellow my friend from high school @liIcutievert.",340676,1830,931,536767,40,TRUE,https://pbs.twimg.com/profile_banners/867510246524297216/1566431944,FALSE
1.09E+18,2019-01-21 00:01:24+00:00,2022-09-25 02:32:00+00:00,david rroudes,RroudesDavid,acis,1387,17,1233,4438,0,TRUE,https://pbs.twimg.com/profile_banners/1087138051686584321/1625792887,FALSE
747733974,2012-08-09 18:48:31+00:00,2022-09-25 02:32:00+00:00,Humano Estupefato,lacerdagalo,"Em defesa dos menos favorecidos, em especial o povo palestino,  e pelo Brasil, sempre !",325943,1077,735,44824,25,FALSE,https://pbs.twimg.com/profile_banners/747733974/1449518163,FALSE
317948298,2011-06-15 18:38:48+00:00,2022-09-25 02:32:00+00:00,Dr. Heather Hinam 🌻,SecondNatureMB,"Helping people connect with nature through interpretation, art, and science. Ph.D. in Conservation Ecology. #scicomm #sciart Art site: https://t.co/56EagWuG7j",40975,9093,1498,119276,175,FALSE,https://pbs.twimg.com/profile_banners/317948298/1610652346,FALSE
1.45E+18,2021-10-25 03:21:09+00:00,2022-09-25 02:32:00+00:00,David H.,Hogieo1Hogieo,"Escribo, leo y veo series",5707,202,130,18397,2,TRUE,N/A,FALSE
7.76E+17,2016-09-14 00:12:51+00:00,2022-09-25 02:32:00+00:00,Paopao,Paopaoshiii,Kanata/Akarin oshi 🐑💜 || LoveLive ||Nijigaku || Genshin Impact || Blue Archive || Priconne || Alchemy Stars || Valorant || ToF || tweets some anime/manga,41198,151,779,281404,4,FALSE,https://pbs.twimg.com/profile_banners/775849756778115076/1663062896,FALSE
1.36E+18,2021-02-15 05:57:13+00:00,2022-09-25 02:32:00+00:00,銹寅,sabitoram,めったに呟きません。,112165,170,570,343069,0,TRUE,https://pbs.twimg.com/profile_banners/1361192783344664577/1650436442,FALSE
1.57E+18,2022-09-26 01:59:30+00:00,2022-09-25 02:32:00+00:00,Leroy Jennings,LeroyJe48851560,احب المتااجر #السعوديه,306,0,0,0,0,TRUE,N/A,FALSE
1.56E+18,2022-08-14 10:15:25+00:00,2022-09-25 02:32:00+00:00,WINNER 🏆🎉🍀,winwin56100823,"اللَّهُمَّ إِنِّي أَسْأَلُكَ عِلْمًا نَافِعًا وَرِزْقًا طَيِّبًا وَعَمَلًا مُتَقَبَّلًا || AKUN WANGI || MAU BIGWIN, SUPER BIGWIN AAMIIN AAMIIN AAMIIN",14620,94,2431,8556,0,TRUE,https://pbs.twimg.com/profile_banners/1558759105963372544/1664021207,FALSE
1.55E+18,2022-07-17 18:34:10+00:00,2022-09-25 02:32:00+00:00,ヤニ切れ美少女系おじさん,zSBEuWoYZHDLd5O,ELYON - ヴァルピン📍 | 恵比寿女子エリカﾁｬﾝ✨に憧れて😤😤はじめました‼️👊😎 | アサシンとソウルブリンガー😅初心者デス🔰🔰✋ | ヒヨコ🐣ﾁｬﾝが好き❤️だﾖ🤟😁✨ | 幻塔もはじめました😳✨ | てては🍀と🤖と🦉 |,711,30,35,261,0,TRUE,https://pbs.twimg.com/profile_banners/1548737781878255616/1658086323,FALSE
1.35E+18,2021-01-12 21:00:44+00:00,2022-09-25 02:32:00+00:00,brimax ★ (she/her),itsmebrimax,"hi, nice to meet you! check out my carrd below for more info abt me and my acc ^o^",1310,20,122,5578,1,TRUE,https://pbs.twimg.com/profile_banners/1349098977602523138/1663290810,FALSE
163348209,2010-07-06 05:12:40+00:00,2022-09-25 02:32:00+00:00,Yogesh Joshi (योगेश जोशी) 🇮🇳,yogesh217,🚩जननी जन्मभूमिश्च स्वर्गादपि गरीयसी🚩 Pls don't tag me & don't add me in group☺|| RTs and likes are not endorsement ||,126555,4678,1909,103252,4,TRUE,https://pbs.twimg.com/profile_banners/163348209/1560963641,FALSE
1.53E+18,2022-05-31 15:38:43+00:00,2022-09-25 02:32:00+00:00,Teslabfj,teslabevfj,"Tesla owner, HPDE and track enthusiast, FSDbetatester, Tesla solar and powerwall, Starlink, likes Apple products too",96,21,149,149,0,TRUE,https://pbs.twimg.com/profile_banners/1531661409913917443/1654028379,FALSE
1.57E+18,2022-09-24 13:43:19+00:00,2022-09-25 02:32:00+00:00,nicolás,nicolvsriki,- for #ENHYPEN,442,342,322,137,0,TRUE,https://pbs.twimg.com/profile_banners/1573669370722750464/1664027502,FALSE
1.57E+18,2022-09-20 13:23:01+00:00,2022-09-25 02:32:00+00:00,Pauletta Eschen,PaulettaEschen3,aslında,1056,30,29,588,0,TRUE,N/A,FALSE
1.40E+18,2021-05-28 04:59:30+00:00,2022-09-25 02:32:00+00:00,yumi0310,yumi03102,花が好き、子ども達の将来を憂いています😔好きだった日本を守りたい✨勝手に呟くだけです,42869,202,73,65734,9,TRUE,N/A,FALSE
9.69E+17,2018-02-27 23:41:20+00:00,2022-09-25 02:32:00+00:00,Bando de juruá burro,pirilampo____,take only what you need from it.,6399,87,465,70876,0,TRUE,https://pbs.twimg.com/profile_banners/968632170108588033/1657690701,FALSE
268838709,2011-03-19 15:32:14+00:00,2022-09-25 02:32:00+00:00,Lalo,mi_tio_lalo,🛡,13264,125,601,11535,0,TRUE,https://pbs.twimg.com/profile_banners/268838709/1649964797,FALSE
3236896359,2015-05-05 21:09:04+00:00,2022-09-25 02:32:00+00:00,Guille Sequera,guillesequera,"Con los ojos en la Salud Local, pensando en la Salud Global.",3128,120043,1683,17065,45,FALSE,https://pbs.twimg.com/profile_banners/3236896359/1558906193,FALSE
1.04E+18,2018-09-20 04:42:03+00:00,2022-09-25 02:32:00+00:00,Marcos SHUT DOWN,LzMarcos_,"- Meu perfil é uma monarquia onde eu sou o Rei. Dando a opinião onde não sou chamado.

               - Comentando Reality Show #AFazenda14",39669,1544,1761,77555,8,TRUE,https://pbs.twimg.com/profile_banners/1042634970794209281/1662850212,FALSE
1.02E+18,2018-07-27 13:23:33+00:00,2022-09-25 02:32:00+00:00,khaنoo ♥,khanoo9000,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏اَضْحَکَ اللّٰہُ سِنَّکَ,24721,621,86,52028,1,TRUE,https://pbs.twimg.com/profile_banners/1022834881368219648/1633794543,FALSE
1.43E+18,2021-08-14 19:08:21+00:00,2022-09-25 02:32:00+00:00,bowii,bowyonce_,seguir @bowiideluxe + NÃO flertar cmg eu namoro 😉 - ela-elu - @sullivodka 🤍,24561,347,939,23064,0,TRUE,https://pbs.twimg.com/profile_banners/1426621701446672385/1663804412,FALSE
1.22E+18,2020-01-29 09:55:52+00:00,2022-09-25 02:32:00+00:00,Lâm Yến Huệ,lllyyyhhh2104,"I'm 712178 for @BLACKPINK only                                   
Stan World Class Girlgroup - BLACKPINK for clear skin",108919,138,783,135745,0,TRUE,https://pbs.twimg.com/profile_banners/1222458271585357824/1600005038,FALSE
9.47E+17,2017-12-29 17:24:40+00:00,2022-09-25 02:32:00+00:00,Daniel Anselmi,DanielAnselmi3,,34680,348,490,4483,0,TRUE,https://pbs.twimg.com/profile_banners/946794107292340224/1612523529,FALSE
191323949,2010-09-16 04:37:51+00:00,2022-09-25 02:32:00+00:00,Andy Meraz,stridetide1,"LIFE: Most putts don’t drop, most beef is tough, most children grow up to just be people, marriages fail, jobs are dull. The trick is to thank God for the ride.",5717,1031,1859,5804,0,TRUE,https://pbs.twimg.com/profile_banners/191323949/1399479677,FALSE
1.08E+18,2019-01-03 01:15:10+00:00,2022-09-25 02:32:00+00:00,𝗕𝗲 𝘆𝗼𝘂 𝗯𝗲 𝘁𝗿𝘂𝗲,TenistenW,李永钦 💜 董思成 #TEN #exo #wayv #nct #allten แบบออลจริงๆค่ะ *many retweets* รีของแจกเยอะ รีดราม่าเยอะ ดูดีๆก่อนฟอลนะคะ🥺#ตตอัปเดต #ตตreview,356282,481,1812,19932,0,TRUE,https://pbs.twimg.com/profile_banners/1080633635017912320/1595828895,FALSE
8.71E+17,2017-06-03 22:36:21+00:00,2022-09-25 02:32:00+00:00,mátius,Righes1007,oii,2393,322,651,793,0,TRUE,N/A,FALSE
1.57E+18,2022-09-20 13:28:24+00:00,2022-09-25 02:32:00+00:00,Ruthe Szwede,szwede_ruthe,aslında,1062,30,31,593,0,TRUE,N/A,FALSE
1.37E+18,2021-03-07 13:54:39+00:00,2022-09-25 02:32:00+00:00,แอบช่บครูแป้ว,NoName27199732,"พิคนสวย❤️🌲
#KaewBNK48 || #Kaew_AnataToChristmasEveTH",36497,16,217,16849,0,TRUE,https://pbs.twimg.com/profile_banners/1368560599425187843/1644150431,FALSE
1.10E+18,2019-02-28 01:13:54+00:00,2022-09-25 02:32:00+00:00,Stella Owen,StellaOwen20,"I wrote and produced a great book: ""911 No Response"". Trump is my president. Love my family, and friends and miss so many of my loved ones. Christian",2539,991,2242,1842,0,FALSE,N/A,FALSE
1.52E+18,2022-04-25 18:17:53+00:00,2022-09-25 02:32:00+00:00,miyu HATER 1# DE CASTIEL 𔘓̸,fiItiers,mis opps son medio opa los fumo con falopa,6740,99,178,28975,5,TRUE,https://pbs.twimg.com/profile_banners/1518655518042066945/1663801850,FALSE
8.21E+17,2017-01-17 05:26:58+00:00,2022-09-25 02:32:00+00:00,melmel 🍀 freetag ⚡️menang yuk,wangicuanbigwin,Mamma of 2 lil boys | GA hunter acc | tg wangicuanbigwin | dc wangicuanbigwin#7001 |📱Iphone jadul 5s | Bismillah win total $100000 Aamiin Ya Allah 🤲📿,2726,162,1185,540,0,FALSE,https://pbs.twimg.com/profile_banners/821227291799715840/1662888869,FALSE
265543354,2011-03-13 18:45:03+00:00,2022-09-25 02:32:00+00:00,Cosher Caroleena,caroleenamaria,retired figure skater | pansexual queen,52691,253,214,35758,4,FALSE,https://pbs.twimg.com/profile_banners/265543354/1598303048,FALSE
1.12E+18,2019-04-23 14:07:19+00:00,2022-09-25 02:32:00+00:00,Camilly,diazzcamilly,minha vida é um eterno clichê,6531,369,235,23424,0,TRUE,https://pbs.twimg.com/profile_banners/1120690616957120513/1609333155,FALSE
1.56E+18,2022-08-16 08:30:20+00:00,2022-09-25 02:32:00+00:00,Claveroli,Claverolippa,Sweat is the lubricant of success.,55,0,3,1,0,TRUE,N/A,FALSE
1.42E+18,2021-08-02 15:47:08+00:00,2022-09-25 02:32:00+00:00,𝑀𝒶𝓇𝒸𝑒𝓁𝒾𝓃𝒶,marcelina_0000,Explicit contents 🔞. I own no content posted. Dm me for add/removal of contents.,2556,293696,53,342,863,TRUE,N/A,FALSE
1.57E+18,2022-09-12 01:40:30+00:00,2022-09-25 02:32:00+00:00,DJ.only.fansly,DjFansly,onlyfans and fansly promo,497,1467,504,495,0,TRUE,N/A,FALSE
1.13E+18,2019-05-24 19:25:02+00:00,2022-09-25 02:32:00+00:00,Dink1123,dink1123,,10564,52,79,3600,0,TRUE,N/A,FALSE
1.32E+18,2020-10-20 10:04:56+00:00,2022-09-25 02:32:00+00:00,Vishambhar Singh Bhadoriya,Vishamb78479708,४६७८८९,153440,5163,5687,55885,2,TRUE,N/A,FALSE
348245401,2011-08-04 03:21:28+00:00,2022-09-25 02:32:00+00:00,DMรับงานทานปลาดิบค่ะ🍣 หาถุงเท้าเซเลอร์มูน🍓,ktchp7,,470182,116,500,3424,1,FALSE,https://pbs.twimg.com/profile_banners/348245401/1628220036,FALSE
2870104493,2014-11-10 04:54:21+00:00,2022-09-25 02:32:00+00:00,Gabriel,gfaabri,estudando enfermagem pq não passei em medicina,7003,334,308,11654,0,FALSE,https://pbs.twimg.com/profile_banners/2870104493/1656278997,FALSE
1.56E+18,2022-08-10 05:54:18+00:00,2022-09-25 02:32:00+00:00,Red Velvet Akgae,ATMTHNM,Full-time Reveluv ❤️‍🔥,1075,10,255,292,0,TRUE,N/A,FALSE
1.54E+18,2022-06-11 16:48:44+00:00,2022-09-25 02:32:00+00:00,jose. miguel astudillo. melchor,josemiguelastu8,,6951,47,1,10654,0,TRUE,N/A,FALSE
133684052,2010-04-16 11:16:01+00:00,2022-09-25 02:32:00+00:00,SUNTORY（サントリー）,suntory,サントリーの公式アカウントです。 フォローは20歳以上の方限定です。 お酒に関する情報の共有は20歳以上の方に限られております。 ※ストップ！20歳未満飲酒・飲酒運転。妊娠中や授乳期の飲酒はやめましょう。お酒はなによりも適量です。公式アカウント ガイドラインはこちら→https://t.co/O3SDq1KsK2,19290737,1757757,84,2084,4291,FALSE,https://pbs.twimg.com/profile_banners/133684052/1621297814,TRUE
498757755,2012-02-21 11:41:45+00:00,2022-09-25 02:32:00+00:00,Francesco Puzzo,cicciopuz,"Musicista indolente, portatore insano di interismo, giocatore di calcio fancazzista. Calabrese giramondo. Ricerco per vivere.",128945,1161,670,425217,4,FALSE,https://pbs.twimg.com/profile_banners/498757755/1519562558,FALSE
1.06E+18,2018-11-13 23:27:15+00:00,2022-09-25 02:32:00+00:00,EU RT,EURT19,Perfil para dar RT e pra ajudar a divulgar! (+18),46379,1331,4876,62230,1,TRUE,N/A,FALSE
1.46E+18,2021-11-05 12:54:24+00:00,2022-09-25 02:32:00+00:00,abdullah jan,AbdullahJan07,"Support IMRAN KHAN vision , Support PTI , Accountant by profession",23683,227,260,38691,0,TRUE,N/A,FALSE
3635281814,2015-09-21 07:10:33+00:00,2022-09-25 02:32:00+00:00,だーく,daaaaaaaaku0225,@FaM_emuのことであたまがいっぱいでそれいがいかんがえられないひと #だーくはえむちゃんしか,15815,34,192,4567,1,TRUE,https://pbs.twimg.com/profile_banners/3635281814/1642866414,FALSE
1729874186,2013-09-04 20:48:18+00:00,2022-09-25 02:32:00+00:00,Maruchan,maruchasofia,"airbag, billie y solo ellos❤️‍🩹
su gin tonic sigue entero😌
ig: maruchansof",1593,133,177,1951,0,TRUE,https://pbs.twimg.com/profile_banners/1729874186/1657581902,FALSE
1.49E+18,2022-02-11 12:36:59+00:00,2022-09-25 02:32:00+00:00,【通販あります】Re:moi(りも),Re_mo0730,20↑|🎾🔰|リョ幸|文字書き|読む分には雑食|腐&夢 📚倉庫https://t.co/Ipj8uxTbBR |アニメ配信ネタバレ配慮なしです,4622,73,44,3605,5,TRUE,https://pbs.twimg.com/profile_banners/1492114818803073024/1644885723,FALSE
